round, unique_hits, no_unique_entities, total_hits, total, accuracy, speed_summary, speed_feedback
2099,53,762,1143,5102,0.06955380577427822,0.10800027847290039,0.0017251968383789062
2100,51,762,1136,5102,0.06692913385826772,0.11177968978881836,0.0016782283782958984
2101,53,762,1145,5102,0.06955380577427822,0.10575270652770996,0.0018074512481689453
2102,50,762,1153,5102,0.06561679790026247,0.10450363159179688,0.0016596317291259766
2103,49,762,1145,5102,0.06430446194225722,0.10644221305847168,0.0018944740295410156
2104,43,762,1118,5102,0.05643044619422572,0.10384225845336914,0.0016672611236572266
2105,50,762,1154,5102,0.06561679790026247,0.10350656509399414,0.0016694068908691406
2106,54,762,1150,5102,0.07086614173228346,0.10707902908325195,0.001737356185913086
2107,46,762,1122,5102,0.06036745406824147,0.10447025299072266,0.0016510486602783203
2108,50,762,1151,5102,0.06561679790026247,0.10233235359191895,0.0016789436340332031
2109,51,762,1141,5102,0.06692913385826772,0.10495686531066895,0.0016837120056152344
2110,52,762,1146,5102,0.06824146981627296,0.10337567329406738,0.0016553401947021484
2111,50,762,1143,5102,0.06561679790026247,0.10602879524230957,0.0020439624786376953
2112,44,762,1111,5102,0.05774278215223097,0.10583758354187012,0.0016925334930419922
2113,56,762,1162,5102,0.07349081364829396,0.10543680191040039,0.0017440319061279297
2114,49,762,1135,5102,0.06430446194225722,0.10508871078491211,0.0017497539520263672
2115,50,762,1168,5102,0.06561679790026247,0.103912353515625,0.0016775131225585938
2116,51,762,1162,5102,0.06692913385826772,0.10321426391601562,0.0019505023956298828
2117,50,762,1132,5102,0.06561679790026247,0.10226106643676758,0.0016632080078125
2118,45,762,1116,5102,0.05905511811023622,0.10215401649475098,0.001676797866821289
2119,58,762,1172,5102,0.07611548556430446,0.1032404899597168,0.0016720294952392578
2120,47,762,1128,5102,0.06167979002624672,0.10213232040405273,0.001706838607788086
2121,43,762,1118,5102,0.05643044619422572,0.10244584083557129,0.0016665458679199219
2122,48,762,1135,5102,0.06299212598425197,0.10384726524353027,0.0017285346984863281
2123,47,762,1126,5102,0.06167979002624672,0.10292673110961914,0.001707315444946289
2124,50,762,1138,5102,0.06561679790026247,0.10184979438781738,0.0018131732940673828
2125,51,762,1148,5102,0.06692913385826772,0.10247921943664551,0.0016734600067138672
2126,47,762,1127,5102,0.06167979002624672,0.10376882553100586,0.001703500747680664
2127,47,762,1128,5102,0.06167979002624672,0.10330963134765625,0.0017440319061279297
2128,53,762,1145,5102,0.06955380577427822,0.10264253616333008,0.0017313957214355469
2129,51,762,1149,5102,0.06692913385826772,0.1017451286315918,0.0016744136810302734
2130,56,762,1184,5102,0.07349081364829396,0.10203218460083008,0.0016524791717529297
2131,51,762,1168,5102,0.06692913385826772,0.10237622261047363,0.001783609390258789
2132,44,762,1099,5102,0.05774278215223097,0.10187244415283203,0.0017082691192626953
2133,48,762,1136,5102,0.06299212598425197,0.10175538063049316,0.0016596317291259766
2134,50,762,1150,5102,0.06561679790026247,0.10241317749023438,0.0016520023345947266
2135,53,762,1147,5102,0.06955380577427822,0.10253572463989258,0.0016505718231201172
2136,49,762,1133,5102,0.06430446194225722,0.10162878036499023,0.0016937255859375
2137,50,762,1134,5102,0.06561679790026247,0.10424208641052246,0.0016696453094482422
2138,45,762,1104,5102,0.05905511811023622,0.10239291191101074,0.0017168521881103516
2139,47,762,1133,5102,0.06167979002624672,0.10272502899169922,0.0016608238220214844
2140,44,762,1105,5102,0.05774278215223097,0.1016380786895752,0.001779317855834961
2141,47,762,1126,5102,0.06167979002624672,0.10167503356933594,0.0016672611236572266
2142,49,762,1132,5102,0.06430446194225722,0.10208606719970703,0.0016665458679199219
2143,50,762,1123,5102,0.06561679790026247,0.1022803783416748,0.0017240047454833984
2144,49,762,1137,5102,0.06430446194225722,0.1018221378326416,0.0017731189727783203
2145,47,762,1131,5102,0.06167979002624672,0.10267019271850586,0.0017080307006835938
2146,46,762,1105,5102,0.06036745406824147,0.10216379165649414,0.001661539077758789
2147,47,762,1128,5102,0.06167979002624672,0.12004780769348145,0.0025169849395751953
2148,51,762,1132,5102,0.06692913385826772,0.1125638484954834,0.0016641616821289062
2149,52,762,1150,5102,0.06824146981627296,0.10222887992858887,0.001726388931274414
2150,47,762,1117,5102,0.06167979002624672,0.10286617279052734,0.0017881393432617188
2151,48,762,1131,5102,0.06299212598425197,0.10468935966491699,0.0016622543334960938
2152,43,762,1101,5102,0.05643044619422572,0.1025094985961914,0.0016605854034423828
2153,50,762,1145,5102,0.06561679790026247,0.10484075546264648,0.0016813278198242188
2154,50,762,1138,5102,0.06561679790026247,0.10410118103027344,0.0016562938690185547
2155,54,762,1168,5102,0.07086614173228346,0.10332727432250977,0.0016641616821289062
2156,49,762,1118,5102,0.06430446194225722,0.10030698776245117,0.0016918182373046875
2157,47,762,1130,5102,0.06167979002624672,0.10143089294433594,0.0016596317291259766
2158,48,762,1129,5102,0.06299212598425197,0.10175514221191406,0.0016560554504394531
2159,49,762,1130,5102,0.06430446194225722,0.10193514823913574,0.0016617774963378906
2160,50,762,1133,5102,0.06561679790026247,0.10189223289489746,0.0016531944274902344
2161,50,762,1125,5102,0.06561679790026247,4.191077947616577,0.0016546249389648438
2162,52,762,1145,5102,0.06824146981627296,0.09985733032226562,0.0016546249389648438
2163,49,762,1147,5102,0.06430446194225722,0.10069417953491211,0.001653909683227539
2164,46,762,1109,5102,0.06036745406824147,0.0990438461303711,0.0016443729400634766
2165,50,762,1127,5102,0.06561679790026247,0.09945487976074219,0.0016493797302246094
2166,55,762,1169,5102,0.07217847769028872,0.0997171401977539,0.0017218589782714844
2167,53,762,1151,5102,0.06955380577427822,0.09998488426208496,0.001659393310546875
2168,48,762,1113,5102,0.06299212598425197,0.0990591049194336,0.0016624927520751953
2169,50,762,1148,5102,0.06561679790026247,0.1003868579864502,0.0016946792602539062
2170,44,762,1112,5102,0.05774278215223097,0.0994119644165039,0.0016753673553466797
2171,46,762,1121,5102,0.06036745406824147,0.1018366813659668,0.0016758441925048828
2172,56,762,1170,5102,0.07349081364829396,0.09918570518493652,0.001714468002319336
2173,50,762,1131,5102,0.06561679790026247,0.09984827041625977,0.0016698837280273438
2174,50,762,1134,5102,0.06561679790026247,0.09972739219665527,0.0016522407531738281
2175,53,762,1157,5102,0.06955380577427822,0.10001587867736816,0.0016689300537109375
2176,46,762,1113,5102,0.06036745406824147,0.09977984428405762,0.0016865730285644531
2177,48,762,1135,5102,0.06299212598425197,0.11509513854980469,0.0017833709716796875
2178,52,762,1128,5102,0.06824146981627296,0.10132408142089844,0.0016777515411376953
2179,50,762,1137,5102,0.06561679790026247,0.1025390625,0.0016560554504394531
2180,49,762,1138,5102,0.06430446194225722,0.100830078125,0.0016651153564453125
2181,51,762,1137,5102,0.06692913385826772,0.10078191757202148,0.0016663074493408203
2182,48,762,1140,5102,0.06299212598425197,0.09979486465454102,0.0016620159149169922
2183,55,762,1174,5102,0.07217847769028872,0.10226917266845703,0.0016872882843017578
2184,45,762,1119,5102,0.05905511811023622,0.09994673728942871,0.0017082691192626953
2185,46,762,1118,5102,0.06036745406824147,0.10037827491760254,0.0016841888427734375
2186,49,762,1138,5102,0.06430446194225722,0.10016632080078125,0.0017216205596923828
2187,45,762,1117,5102,0.05905511811023622,0.10357785224914551,0.0017180442810058594
2188,61,762,1207,5102,0.08005249343832022,0.10151195526123047,0.0016613006591796875
2189,48,762,1131,5102,0.06299212598425197,0.09991884231567383,0.0016529560089111328
2190,47,762,1117,5102,0.06167979002624672,0.10051965713500977,0.001650094985961914
2191,48,762,1132,5102,0.06299212598425197,0.10406136512756348,0.0017364025115966797
2192,55,762,1175,5102,0.07217847769028872,0.11203932762145996,0.0018055438995361328
2193,46,762,1115,5102,0.06036745406824147,0.10547184944152832,0.0017852783203125
2194,47,762,1110,5102,0.06167979002624672,0.1037139892578125,0.0016684532165527344
2195,50,762,1130,5102,0.06561679790026247,0.10048604011535645,0.0016832351684570312
2196,47,762,1131,5102,0.06167979002624672,0.09986162185668945,0.0016624927520751953
2197,49,762,1119,5102,0.06430446194225722,0.10097122192382812,0.0016984939575195312
2198,45,762,1119,5102,0.05905511811023622,0.1005868911743164,0.0016582012176513672
2199,52,762,1164,5102,0.06824146981627296,0.10027742385864258,0.0016632080078125
2200,44,762,1095,5102,0.05774278215223097,0.09933018684387207,0.001646280288696289
2201,50,762,1136,5102,0.06561679790026247,0.09946918487548828,0.0016498565673828125
2202,49,762,1146,5102,0.06430446194225722,0.0999441146850586,0.0016560554504394531
2203,49,762,1126,5102,0.06430446194225722,0.10031533241271973,0.0016584396362304688
2204,49,762,1123,5102,0.06430446194225722,0.11069345474243164,0.0017151832580566406
2205,45,762,1118,5102,0.05905511811023622,0.10995030403137207,0.0023069381713867188
2206,46,762,1118,5102,0.06036745406824147,0.10276460647583008,0.0016589164733886719
2207,48,762,1130,5102,0.06299212598425197,0.10389924049377441,0.0017118453979492188
2208,49,762,1135,5102,0.06430446194225722,0.10315513610839844,0.0016865730285644531
2209,47,762,1115,5102,0.06167979002624672,0.10162210464477539,0.001689910888671875
2210,49,762,1145,5102,0.06430446194225722,0.10185360908508301,0.0016608238220214844
2211,47,762,1135,5102,0.06167979002624672,0.10247087478637695,0.0016644001007080078
2212,48,762,1126,5102,0.06299212598425197,0.10078287124633789,0.0017037391662597656
2213,49,762,1144,5102,0.06430446194225722,0.11159324645996094,0.0017547607421875
2214,48,762,1121,5102,0.06299212598425197,0.10577392578125,0.0016696453094482422
2215,48,762,1131,5102,0.06299212598425197,0.10326647758483887,0.0016758441925048828
2216,52,762,1143,5102,0.06824146981627296,0.10187077522277832,0.001688241958618164
2217,50,762,1137,5102,0.06561679790026247,0.10725879669189453,0.0017473697662353516
2218,45,762,1117,5102,0.05905511811023622,0.10747218132019043,0.0017044544219970703
2219,60,762,1181,5102,0.07874015748031496,0.1066741943359375,0.0017075538635253906
2220,50,762,1142,5102,0.06561679790026247,0.11434364318847656,0.0017626285552978516
2221,50,762,1138,5102,0.06561679790026247,0.1132819652557373,0.0017461776733398438
2222,49,762,1150,5102,0.06430446194225722,0.10233402252197266,0.001695871353149414
2223,49,762,1125,5102,0.06430446194225722,0.10309624671936035,0.0016689300537109375
2224,52,762,1138,5102,0.06824146981627296,0.10131072998046875,0.0017669200897216797
2225,57,762,1168,5102,0.07480314960629922,0.10206937789916992,0.0016903877258300781
2226,53,762,1139,5102,0.06955380577427822,0.10253691673278809,0.001760721206665039
2227,44,762,1104,5102,0.05774278215223097,0.1100306510925293,0.0017435550689697266
2228,48,762,1128,5102,0.06299212598425197,0.1079263687133789,0.0016908645629882812
2229,51,762,1147,5102,0.06692913385826772,0.11319518089294434,0.0017466545104980469
2230,47,762,1131,5102,0.06167979002624672,0.09990882873535156,0.0017075538635253906
2231,51,762,1131,5102,0.06692913385826772,0.10462594032287598,0.001688241958618164
2232,48,762,1097,5102,0.06299212598425197,0.11777377128601074,0.0016939640045166016
2233,47,762,1111,5102,0.06167979002624672,0.10756874084472656,0.0017497539520263672
2234,48,762,1118,5102,0.06299212598425197,0.1062929630279541,0.0017540454864501953
2235,51,762,1150,5102,0.06692913385826772,0.1281414031982422,0.0017621517181396484
2236,49,762,1142,5102,0.06430446194225722,0.10716104507446289,0.0017490386962890625
2237,47,762,1113,5102,0.06167979002624672,0.10185647010803223,0.001750946044921875
2238,44,762,1111,5102,0.05774278215223097,0.1024332046508789,0.0017812252044677734
2239,51,762,1150,5102,0.06692913385826772,0.10331869125366211,0.0017285346984863281
2240,46,762,1118,5102,0.06036745406824147,0.09950971603393555,0.0016727447509765625
2241,54,762,1165,5102,0.07086614173228346,0.10015439987182617,0.001661539077758789
2242,48,762,1139,5102,0.06299212598425197,0.10042405128479004,0.00164031982421875
2243,47,762,1121,5102,0.06167979002624672,0.10075044631958008,0.001653909683227539
2244,48,762,1138,5102,0.06299212598425197,0.10081052780151367,0.001672983169555664
2245,49,762,1130,5102,0.06430446194225722,0.10045576095581055,0.0016505718231201172
2246,47,762,1133,5102,0.06167979002624672,0.10007262229919434,0.0017080307006835938
2247,45,762,1112,5102,0.05905511811023622,0.10031437873840332,0.0016565322875976562
2248,51,762,1127,5102,0.06692913385826772,0.0998835563659668,0.0016674995422363281
2249,51,762,1156,5102,0.06692913385826772,0.0992577075958252,0.001646280288696289
2250,50,762,1140,5102,0.06561679790026247,0.10009598731994629,0.0017027854919433594
2251,51,762,1147,5102,0.06692913385826772,0.11224126815795898,0.0019576549530029297
2252,47,762,1120,5102,0.06167979002624672,0.11163020133972168,0.0017049312591552734
2253,45,762,1115,5102,0.05905511811023622,0.10157895088195801,0.0016562938690185547
2254,52,762,1151,5102,0.06824146981627296,0.10867619514465332,0.001781463623046875
2255,44,762,1107,5102,0.05774278215223097,0.10547113418579102,0.0017261505126953125
2256,54,762,1169,5102,0.07086614173228346,0.10266828536987305,0.0016579627990722656
2257,49,762,1140,5102,0.06430446194225722,0.10270333290100098,0.0016803741455078125
2258,54,762,1152,5102,0.07086614173228346,0.10326957702636719,0.0016698837280273438
2259,51,762,1166,5102,0.06692913385826772,0.1113271713256836,0.0021097660064697266
2260,49,762,1132,5102,0.06430446194225722,0.10724854469299316,0.001722574234008789
2261,54,762,1157,5102,0.07086614173228346,0.12495279312133789,0.0025072097778320312
2262,47,762,1113,5102,0.06167979002624672,0.12484121322631836,0.002234220504760742
2263,44,762,1094,5102,0.05774278215223097,0.10666537284851074,0.001718282699584961
2264,48,762,1121,5102,0.06299212598425197,0.10499215126037598,0.0018427371978759766
2265,52,762,1145,5102,0.06824146981627296,0.1084291934967041,0.0017650127410888672
2266,53,762,1162,5102,0.06955380577427822,0.10445404052734375,0.001783609390258789
2267,46,762,1121,5102,0.06036745406824147,0.10381269454956055,0.0017914772033691406
2268,49,762,1131,5102,0.06430446194225722,0.1112217903137207,0.0018105506896972656
2269,54,762,1139,5102,0.07086614173228346,0.10796546936035156,0.0016796588897705078
2270,48,762,1125,5102,0.06299212598425197,0.10812187194824219,0.0017168521881103516
2271,49,762,1127,5102,0.06430446194225722,0.10301780700683594,0.0016660690307617188
2272,49,762,1134,5102,0.06430446194225722,0.09988141059875488,0.0017199516296386719
2273,52,762,1145,5102,0.06824146981627296,0.10098123550415039,0.0016529560089111328
2274,44,762,1107,5102,0.05774278215223097,0.10881233215332031,0.0016696453094482422
2275,56,762,1182,5102,0.07349081364829396,0.10290765762329102,0.001687765121459961
2276,50,762,1141,5102,0.06561679790026247,0.10171365737915039,0.0016727447509765625
2277,46,762,1139,5102,0.06036745406824147,0.10201120376586914,0.0016901493072509766
2278,49,762,1124,5102,0.06430446194225722,0.10206794738769531,0.001668691635131836
2279,48,762,1118,5102,0.06299212598425197,0.1033632755279541,0.001657724380493164
2280,43,762,1094,5102,0.05643044619422572,0.10153079032897949,0.0016629695892333984
2281,48,762,1113,5102,0.06299212598425197,0.10171031951904297,0.0017137527465820312
2282,45,762,1102,5102,0.05905511811023622,0.10157465934753418,0.0016744136810302734
2283,52,762,1153,5102,0.06824146981627296,0.10286736488342285,0.0016679763793945312
2284,57,762,1166,5102,0.07480314960629922,0.10093569755554199,0.001667022705078125
2285,52,762,1143,5102,0.06824146981627296,0.10145759582519531,0.0017325878143310547
2286,49,762,1149,5102,0.06430446194225722,0.10158824920654297,0.0017609596252441406
2287,52,762,1132,5102,0.06824146981627296,0.10143280029296875,0.001659393310546875
2288,52,762,1155,5102,0.06824146981627296,0.10093903541564941,0.0016756057739257812
2289,46,762,1106,5102,0.06036745406824147,0.10074734687805176,0.0016565322875976562
2290,51,762,1146,5102,0.06692913385826772,0.10036373138427734,0.001646280288696289
2291,51,762,1133,5102,0.06692913385826772,0.10178661346435547,0.0016663074493408203
2292,50,762,1139,5102,0.06561679790026247,0.10012197494506836,0.0017559528350830078
2293,48,762,1121,5102,0.06299212598425197,0.1009366512298584,0.0016748905181884766
2294,48,762,1140,5102,0.06299212598425197,0.10394787788391113,0.0016629695892333984
2295,48,762,1129,5102,0.06299212598425197,0.10448098182678223,0.0016973018646240234
